date,mandi,variety,modal_price
2023-01-14,Jagdalpur,Grade A,2503
2023-01-15,Jagdalpur,Grade A,2517
2023-01-16,Jagdalpur,Grade A,2491
2023-01-17,Jagdalpur,Grade A,2489
2023-01-18,Jagdalpur,Grade A,2515
2023-01-19,Jagdalpur,Grade A,2517
2023-01-20,Jagdalpur,Grade A,2490
2023-01-21,Jagdalpur,Grade A,2498
2023-01-22,Jagdalpur,Grade A,2478
2023-01-23,Jagdalpur,Grade A,2477
2023-01-24,Jagdalpur,Grade A,2471
2023-01-25,Jagdalpur,Grade A,2472
2023-01-26,Jagdalpur,Grade A,2508
2023-01-27,Jagdalpur,Grade A,2490
2023-01-28,Jagdalpur,Grade A,2492
2023-01-29,Jagdalpur,Grade A,2502
2023-01-30,Jagdalpur,Grade A,2509
2023-01-31,Jagdalpur,Grade A,2514
2023-02-01,Jagdalpur,Grade A,2507
2023-02-02,Jagdalpur,Grade A,2527
2023-02-03,Jagdalpur,Grade A,2518
2023-02-04,Jagdalpur,Grade A,2524
2023-02-05,Jagdalpur,Grade A,2526
2023-02-06,Jagdalpur,Grade A,2526
2023-02-07,Jagdalpur,Grade A,2535
2023-02-08,Jagdalpur,Grade A,2507
2023-02-09,Jagdalpur,Grade A,2517
2023-02-10,Jagdalpur,Grade A,2490
2023-02-11,Jagdalpur,Grade A,2459
2023-02-12,Jagdalpur,Grade A,2446
2023-02-13,Jagdalpur,Grade A,2460
2023-02-14,Jagdalpur,Grade A,2431
2023-02-15,Jagdalpur,Grade A,2442
2023-02-16,Jagdalpur,Grade A,2445
2023-02-17,Jagdalpur,Grade A,2429
2023-02-18,Jagdalpur,Grade A,2435
2023-02-19,Jagdalpur,Grade A,2444
2023-02-20,Jagdalpur,Grade A,2436
2023-02-21,Jagdalpur,Grade A,2427
2023-02-22,Jagdalpur,Grade A,2425
2023-02-23,Jagdalpur,Grade A,2441
2023-02-24,Jagdalpur,Grade A,2409
2023-02-25,Jagdalpur,Grade A,2376
2023-02-26,Jagdalpur,Grade A,2361
2023-02-27,Jagdalpur,Grade A,2367
2023-02-28,Jagdalpur,Grade A,2355
2023-03-01,Jagdalpur,Grade A,2353
2023-03-02,Jagdalpur,Grade A,2345
2023-03-03,Jagdalpur,Grade A,2354
2023-03-04,Jagdalpur,Grade A,2373
2023-03-05,Jagdalpur,Grade A,2376
2023-03-06,Jagdalpur,Grade A,2373
2023-03-07,Jagdalpur,Grade A,2350
2023-03-08,Jagdalpur,Grade A,2338
2023-03-09,Jagdalpur,Grade A,2361
2023-03-10,Jagdalpur,Grade A,2362
2023-03-11,Jagdalpur,Grade A,2392
2023-03-12,Jagdalpur,Grade A,2393
2023-03-13,Jagdalpur,Grade A,2389
2023-03-14,Jagdalpur,Grade A,2399
2023-03-15,Jagdalpur,Grade A,2383
2023-03-16,Jagdalpur,Grade A,2390
2023-03-17,Jagdalpur,Grade A,2392
2023-03-18,Jagdalpur,Grade A,2388
2023-03-19,Jagdalpur,Grade A,2375
2023-03-20,Jagdalpur,Grade A,2366
2023-03-21,Jagdalpur,Grade A,2373
2023-03-22,Jagdalpur,Grade A,2357
2023-03-23,Jagdalpur,Grade A,2369
2023-03-24,Jagdalpur,Grade A,2375
2023-03-25,Jagdalpur,Grade A,2371
2023-03-26,Jagdalpur,Grade A,2359
2023-03-27,Jagdalpur,Grade A,2389
2023-03-28,Jagdalpur,Grade A,2376
2023-03-29,Jagdalpur,Grade A,2385
2023-03-30,Jagdalpur,Grade A,2363
2023-03-31,Jagdalpur,Grade A,2362
2023-04-01,Jagdalpur,Grade A,2366
2023-04-02,Jagdalpur,Grade A,2369
2023-04-03,Jagdalpur,Grade A,2352
2023-04-04,Jagdalpur,Grade A,2373
2023-04-05,Jagdalpur,Grade A,2379
2023-04-06,Jagdalpur,Grade A,2356
2023-04-07,Jagdalpur,Grade A,2363
2023-04-08,Jagdalpur,Grade A,2330
2023-04-09,Jagdalpur,Grade A,2318
2023-04-10,Jagdalpur,Grade A,2327
2023-04-11,Jagdalpur,Grade A,2335
2023-04-12,Jagdalpur,Grade A,2344
2023-04-13,Jagdalpur,Grade A,2344
2023-04-14,Jagdalpur,Grade A,2363
2023-04-15,Jagdalpur,Grade A,2356
2023-04-16,Jagdalpur,Grade A,2371
2023-04-17,Jagdalpur,Grade A,2405
2023-04-18,Jagdalpur,Grade A,2416
2023-04-19,Jagdalpur,Grade A,2413
2023-04-20,Jagdalpur,Grade A,2394
2023-04-21,Jagdalpur,Grade A,2400
2023-04-22,Jagdalpur,Grade A,2406
2023-04-23,Jagdalpur,Grade A,2399
2023-04-24,Jagdalpur,Grade A,2398
2023-04-25,Jagdalpur,Grade A,2383
2023-04-26,Jagdalpur,Grade A,2375
2023-04-27,Jagdalpur,Grade A,2379
2023-04-28,Jagdalpur,Grade A,2406
2023-04-29,Jagdalpur,Grade A,2415
2023-04-30,Jagdalpur,Grade A,2388
2023-05-01,Jagdalpur,Grade A,2380
2023-05-02,Jagdalpur,Grade A,2346
2023-05-03,Jagdalpur,Grade A,2343
2023-05-04,Jagdalpur,Grade A,2314
2023-05-05,Jagdalpur,Grade A,2288
2023-05-06,Jagdalpur,Grade A,2298
2023-05-07,Jagdalpur,Grade A,2308
2023-05-08,Jagdalpur,Grade A,2292
2023-05-09,Jagdalpur,Grade A,2283
2023-05-10,Jagdalpur,Grade A,2256
2023-05-11,Jagdalpur,Grade A,2241
2023-05-12,Jagdalpur,Grade A,2239
2023-05-13,Jagdalpur,Grade A,2250
2023-05-14,Jagdalpur,Grade A,2253
2023-05-15,Jagdalpur,Grade A,2260
2023-05-16,Jagdalpur,Grade A,2274
2023-05-17,Jagdalpur,Grade A,2269
2023-05-18,Jagdalpur,Grade A,2280
2023-05-19,Jagdalpur,Grade A,2269
2023-05-20,Jagdalpur,Grade A,2272
2023-05-21,Jagdalpur,Grade A,2257
2023-05-22,Jagdalpur,Grade A,2270
2023-05-23,Jagdalpur,Grade A,2260
2023-05-24,Jagdalpur,Grade A,2269
2023-05-25,Jagdalpur,Grade A,2278
2023-05-26,Jagdalpur,Grade A,2287
2023-05-27,Jagdalpur,Grade A,2274
2023-05-28,Jagdalpur,Grade A,2251
2023-05-29,Jagdalpur,Grade A,2249
2023-05-30,Jagdalpur,Grade A,2255
2023-05-31,Jagdalpur,Grade A,2246
2023-06-01,Jagdalpur,Grade A,2235
2023-06-02,Jagdalpur,Grade A,2239
2023-06-03,Jagdalpur,Grade A,2223
2023-06-04,Jagdalpur,Grade A,2262
2023-06-05,Jagdalpur,Grade A,2254
2023-06-06,Jagdalpur,Grade A,2277
2023-06-07,Jagdalpur,Grade A,2279
2023-06-08,Jagdalpur,Grade A,2291
2023-06-09,Jagdalpur,Grade A,2287
2023-06-10,Jagdalpur,Grade A,2267
2023-06-11,Jagdalpur,Grade A,2261
2023-06-12,Jagdalpur,Grade A,2255
2023-06-13,Jagdalpur,Grade A,2258
2023-06-14,Jagdalpur,Grade A,2263
2023-06-15,Jagdalpur,Grade A,2236
2023-06-16,Jagdalpur,Grade A,2259
2023-06-17,Jagdalpur,Grade A,2238
2023-06-18,Jagdalpur,Grade A,2235
2023-06-19,Jagdalpur,Grade A,2220
2023-06-20,Jagdalpur,Grade A,2214
2023-06-21,Jagdalpur,Grade A,2251
2023-06-22,Jagdalpur,Grade A,2265
2023-06-23,Jagdalpur,Grade A,2262
2023-06-24,Jagdalpur,Grade A,2263
2023-06-25,Jagdalpur,Grade A,2281
2023-06-26,Jagdalpur,Grade A,2292
2023-06-27,Jagdalpur,Grade A,2312
2023-06-28,Jagdalpur,Grade A,2303
2023-06-29,Jagdalpur,Grade A,2300
2023-06-30,Jagdalpur,Grade A,2305
2023-07-01,Jagdalpur,Grade A,2318
2023-07-02,Jagdalpur,Grade A,2317
2023-07-03,Jagdalpur,Grade A,2325
2023-07-04,Jagdalpur,Grade A,2310
2023-07-05,Jagdalpur,Grade A,2323
2023-07-06,Jagdalpur,Grade A,2327
2023-07-07,Jagdalpur,Grade A,2318
2023-07-08,Jagdalpur,Grade A,2310
2023-07-09,Jagdalpur,Grade A,2316
2023-07-10,Jagdalpur,Grade A,2328
2023-07-11,Jagdalpur,Grade A,2327
2023-07-12,Jagdalpur,Grade A,2311
2023-07-13,Jagdalpur,Grade A,2308
2023-07-14,Jagdalpur,Grade A,2298
2023-07-15,Jagdalpur,Grade A,2289
2023-07-16,Jagdalpur,Grade A,2293
2023-07-17,Jagdalpur,Grade A,2304
2023-07-18,Jagdalpur,Grade A,2297
2023-07-19,Jagdalpur,Grade A,2290
2023-07-20,Jagdalpur,Grade A,2317
2023-07-21,Jagdalpur,Grade A,2287
2023-07-22,Jagdalpur,Grade A,2288
2023-07-23,Jagdalpur,Grade A,2298
2023-07-24,Jagdalpur,Grade A,2286
2023-07-25,Jagdalpur,Grade A,2299
2023-07-26,Jagdalpur,Grade A,2313
2023-07-27,Jagdalpur,Grade A,2327
2023-07-28,Jagdalpur,Grade A,2309
2023-07-29,Jagdalpur,Grade A,2306
2023-07-30,Jagdalpur,Grade A,2314
2023-07-31,Jagdalpur,Grade A,2311
2023-08-01,Jagdalpur,Grade A,2293
2023-08-02,Jagdalpur,Grade A,2317
2023-08-03,Jagdalpur,Grade A,2316
2023-08-04,Jagdalpur,Grade A,2322
2023-08-05,Jagdalpur,Grade A,2315
2023-08-06,Jagdalpur,Grade A,2342
2023-08-07,Jagdalpur,Grade A,2335
2023-08-08,Jagdalpur,Grade A,2357
2023-08-09,Jagdalpur,Grade A,2385
2023-08-10,Jagdalpur,Grade A,2361
2023-08-11,Jagdalpur,Grade A,2373
2023-08-12,Jagdalpur,Grade A,2405
2023-08-13,Jagdalpur,Grade A,2395
2023-08-14,Jagdalpur,Grade A,2404
2023-08-15,Jagdalpur,Grade A,2390
2023-08-16,Jagdalpur,Grade A,2404
2023-08-17,Jagdalpur,Grade A,2374
2023-08-18,Jagdalpur,Grade A,2384
2023-08-19,Jagdalpur,Grade A,2403
2023-08-20,Jagdalpur,Grade A,2408
2023-08-21,Jagdalpur,Grade A,2404
2023-08-22,Jagdalpur,Grade A,2401
2023-08-23,Jagdalpur,Grade A,2391
2023-08-24,Jagdalpur,Grade A,2372
2023-08-25,Jagdalpur,Grade A,2368
2023-08-26,Jagdalpur,Grade A,2356
2023-08-27,Jagdalpur,Grade A,2362
2023-08-28,Jagdalpur,Grade A,2379
2023-08-29,Jagdalpur,Grade A,2391
2023-08-30,Jagdalpur,Grade A,2379
2023-08-31,Jagdalpur,Grade A,2388
2023-09-01,Jagdalpur,Grade A,2387
2023-09-02,Jagdalpur,Grade A,2371
2023-09-03,Jagdalpur,Grade A,2385
2023-09-04,Jagdalpur,Grade A,2398
2023-09-05,Jagdalpur,Grade A,2419
2023-09-06,Jagdalpur,Grade A,2409
2023-09-07,Jagdalpur,Grade A,2408
2023-09-08,Jagdalpur,Grade A,2418
2023-09-09,Jagdalpur,Grade A,2442
2023-09-10,Jagdalpur,Grade A,2441
2023-09-11,Jagdalpur,Grade A,2430
2023-09-12,Jagdalpur,Grade A,2435
2023-09-13,Jagdalpur,Grade A,2447
2023-09-14,Jagdalpur,Grade A,2450
2023-09-15,Jagdalpur,Grade A,2471
2023-09-16,Jagdalpur,Grade A,2489
2023-09-17,Jagdalpur,Grade A,2469
2023-09-18,Jagdalpur,Grade A,2458
2023-09-19,Jagdalpur,Grade A,2452
2023-09-20,Jagdalpur,Grade A,2425
2023-09-21,Jagdalpur,Grade A,2407
2023-09-22,Jagdalpur,Grade A,2401
2023-09-23,Jagdalpur,Grade A,2404
2023-09-24,Jagdalpur,Grade A,2405
2023-09-25,Jagdalpur,Grade A,2419
2023-09-26,Jagdalpur,Grade A,2411
2023-09-27,Jagdalpur,Grade A,2453
2023-09-28,Jagdalpur,Grade A,2467
2023-09-29,Jagdalpur,Grade A,2470
2023-09-30,Jagdalpur,Grade A,2480
2023-10-01,Jagdalpur,Grade A,2461
2023-10-02,Jagdalpur,Grade A,2462
2023-10-03,Jagdalpur,Grade A,2441
2023-10-04,Jagdalpur,Grade A,2452
2023-10-05,Jagdalpur,Grade A,2451
2023-10-06,Jagdalpur,Grade A,2481
2023-10-07,Jagdalpur,Grade A,2468
2023-10-08,Jagdalpur,Grade A,2436
2023-10-09,Jagdalpur,Grade A,2439
2023-10-10,Jagdalpur,Grade A,2475
2023-10-11,Jagdalpur,Grade A,2494
2023-10-12,Jagdalpur,Grade A,2488
2023-10-13,Jagdalpur,Grade A,2476
2023-10-14,Jagdalpur,Grade A,2484
2023-10-15,Jagdalpur,Grade A,2467
2023-10-16,Jagdalpur,Grade A,2473
2023-10-17,Jagdalpur,Grade A,2468
2023-10-18,Jagdalpur,Grade A,2473
2023-10-19,Jagdalpur,Grade A,2498
2023-10-20,Jagdalpur,Grade A,2503
2023-10-21,Jagdalpur,Grade A,2496
2023-10-22,Jagdalpur,Grade A,2471
2023-10-23,Jagdalpur,Grade A,2435
2023-10-24,Jagdalpur,Grade A,2431
2023-10-25,Jagdalpur,Grade A,2447
2023-10-26,Jagdalpur,Grade A,2458
2023-10-27,Jagdalpur,Grade A,2459
2023-10-28,Jagdalpur,Grade A,2488
2023-10-29,Jagdalpur,Grade A,2477
2023-10-30,Jagdalpur,Grade A,2500
2023-10-31,Jagdalpur,Grade A,2504
2023-11-01,Jagdalpur,Grade A,2499
2023-11-02,Jagdalpur,Grade A,2499
2023-11-03,Jagdalpur,Grade A,2479
2023-11-04,Jagdalpur,Grade A,2492
2023-11-05,Jagdalpur,Grade A,2481
2023-11-06,Jagdalpur,Grade A,2467
2023-11-07,Jagdalpur,Grade A,2481
2023-11-08,Jagdalpur,Grade A,2477
2023-11-09,Jagdalpur,Grade A,2506
2023-11-10,Jagdalpur,Grade A,2524
2023-11-11,Jagdalpur,Grade A,2503
2023-11-12,Jagdalpur,Grade A,2497
2023-11-13,Jagdalpur,Grade A,2496
2023-11-14,Jagdalpur,Grade A,2498
2023-11-15,Jagdalpur,Grade A,2496
2023-11-16,Jagdalpur,Grade A,2498
2023-11-17,Jagdalpur,Grade A,2509
2023-11-18,Jagdalpur,Grade A,2523
2023-11-19,Jagdalpur,Grade A,2522
2023-11-20,Jagdalpur,Grade A,2521
2023-11-21,Jagdalpur,Grade A,2528
2023-11-22,Jagdalpur,Grade A,2506
2023-11-23,Jagdalpur,Grade A,2507
2023-11-24,Jagdalpur,Grade A,2507
2023-11-25,Jagdalpur,Grade A,2517
2023-11-26,Jagdalpur,Grade A,2498
2023-11-27,Jagdalpur,Grade A,2487
2023-11-28,Jagdalpur,Grade A,2492
2023-11-29,Jagdalpur,Grade A,2516
2023-11-30,Jagdalpur,Grade A,2530
2023-12-01,Jagdalpur,Grade A,2550
2023-12-02,Jagdalpur,Grade A,2554
2023-12-03,Jagdalpur,Grade A,2572
2023-12-04,Jagdalpur,Grade A,2555
2023-12-05,Jagdalpur,Grade A,2541
2023-12-06,Jagdalpur,Grade A,2527
2023-12-07,Jagdalpur,Grade A,2525
2023-12-08,Jagdalpur,Grade A,2500
2023-12-09,Jagdalpur,Grade A,2498
2023-12-10,Jagdalpur,Grade A,2524
2023-12-11,Jagdalpur,Grade A,2520
2023-12-12,Jagdalpur,Grade A,2511
2023-12-13,Jagdalpur,Grade A,2506
2023-12-14,Jagdalpur,Grade A,2497
2023-12-15,Jagdalpur,Grade A,2496
2023-12-16,Jagdalpur,Grade A,2516
2023-12-17,Jagdalpur,Grade A,2510
2023-12-18,Jagdalpur,Grade A,2538
2023-12-19,Jagdalpur,Grade A,2526
2023-12-20,Jagdalpur,Grade A,2535
2023-12-21,Jagdalpur,Grade A,2547
2023-12-22,Jagdalpur,Grade A,2540
2023-12-23,Jagdalpur,Grade A,2548
2023-12-24,Jagdalpur,Grade A,2548
2023-12-25,Jagdalpur,Grade A,2539
2023-12-26,Jagdalpur,Grade A,2539
2023-12-27,Jagdalpur,Grade A,2519
2023-12-28,Jagdalpur,Grade A,2540
2023-12-29,Jagdalpur,Grade A,2546
2023-12-30,Jagdalpur,Grade A,2548
2023-12-31,Jagdalpur,Grade A,2528
2024-01-01,Jagdalpur,Grade A,2527
2024-01-02,Jagdalpur,Grade A,2529
2024-01-03,Jagdalpur,Grade A,2546
2024-01-04,Jagdalpur,Grade A,2534
2024-01-05,Jagdalpur,Grade A,2534
2024-01-06,Jagdalpur,Grade A,2544
2024-01-07,Jagdalpur,Grade A,2538
2024-01-08,Jagdalpur,Grade A,2548
2024-01-09,Jagdalpur,Grade A,2546
2024-01-10,Jagdalpur,Grade A,2571
2024-01-11,Jagdalpur,Grade A,2569
2024-01-12,Jagdalpur,Grade A,2568
2024-01-13,Jagdalpur,Grade A,2557
2024-01-14,Jagdalpur,Grade A,2504
2024-01-15,Jagdalpur,Grade A,2501
2024-01-16,Jagdalpur,Grade A,2485
2024-01-17,Jagdalpur,Grade A,2474
2024-01-18,Jagdalpur,Grade A,2481
2024-01-19,Jagdalpur,Grade A,2481
2024-01-20,Jagdalpur,Grade A,2474
2024-01-21,Jagdalpur,Grade A,2486
2024-01-22,Jagdalpur,Grade A,2474
2024-01-23,Jagdalpur,Grade A,2469
2024-01-24,Jagdalpur,Grade A,2488
2024-01-25,Jagdalpur,Grade A,2500
2024-01-26,Jagdalpur,Grade A,2493
2024-01-27,Jagdalpur,Grade A,2488
2024-01-28,Jagdalpur,Grade A,2457
2024-01-29,Jagdalpur,Grade A,2460
2024-01-30,Jagdalpur,Grade A,2475
2024-01-31,Jagdalpur,Grade A,2494
2024-02-01,Jagdalpur,Grade A,2516
2024-02-02,Jagdalpur,Grade A,2513
2024-02-03,Jagdalpur,Grade A,2527
2024-02-04,Jagdalpur,Grade A,2544
2024-02-05,Jagdalpur,Grade A,2563
2024-02-06,Jagdalpur,Grade A,2528
2024-02-07,Jagdalpur,Grade A,2557
2024-02-08,Jagdalpur,Grade A,2538
2024-02-09,Jagdalpur,Grade A,2536
2024-02-10,Jagdalpur,Grade A,2558
2024-02-11,Jagdalpur,Grade A,2547
2024-02-12,Jagdalpur,Grade A,2537
2024-02-13,Jagdalpur,Grade A,2530
2024-02-14,Jagdalpur,Grade A,2500
2024-02-15,Jagdalpur,Grade A,2496
2024-02-16,Jagdalpur,Grade A,2432
2024-02-17,Jagdalpur,Grade A,2420
2024-02-18,Jagdalpur,Grade A,2428
2024-02-19,Jagdalpur,Grade A,2411
2024-02-20,Jagdalpur,Grade A,2405
2024-02-21,Jagdalpur,Grade A,2400
2024-02-22,Jagdalpur,Grade A,2399
2024-02-23,Jagdalpur,Grade A,2378
2024-02-24,Jagdalpur,Grade A,2369
2024-02-25,Jagdalpur,Grade A,2400
2024-02-26,Jagdalpur,Grade A,2383
2024-02-27,Jagdalpur,Grade A,2392
2024-02-28,Jagdalpur,Grade A,2394
2024-02-29,Jagdalpur,Grade A,2359
2024-03-01,Jagdalpur,Grade A,2379
2024-03-02,Jagdalpur,Grade A,2403
2024-03-03,Jagdalpur,Grade A,2395
2024-03-04,Jagdalpur,Grade A,2389
2024-03-05,Jagdalpur,Grade A,2372
2024-03-06,Jagdalpur,Grade A,2358
2024-03-07,Jagdalpur,Grade A,2377
2024-03-08,Jagdalpur,Grade A,2385
2024-03-09,Jagdalpur,Grade A,2382
2024-03-10,Jagdalpur,Grade A,2381
2024-03-11,Jagdalpur,Grade A,2393
2024-03-12,Jagdalpur,Grade A,2400
2024-03-13,Jagdalpur,Grade A,2396
2024-03-14,Jagdalpur,Grade A,2358
2024-03-15,Jagdalpur,Grade A,2372
2024-03-16,Jagdalpur,Grade A,2384
2024-03-17,Jagdalpur,Grade A,2388
2024-03-18,Jagdalpur,Grade A,2398
2024-03-19,Jagdalpur,Grade A,2386
2024-03-20,Jagdalpur,Grade A,2384
2024-03-21,Jagdalpur,Grade A,2414
2024-03-22,Jagdalpur,Grade A,2389
2024-03-23,Jagdalpur,Grade A,2385
2024-03-24,Jagdalpur,Grade A,2360
2024-03-25,Jagdalpur,Grade A,2365
2024-03-26,Jagdalpur,Grade A,2382
2024-03-27,Jagdalpur,Grade A,2420
2024-03-28,Jagdalpur,Grade A,2425
2024-03-29,Jagdalpur,Grade A,2436
2024-03-30,Jagdalpur,Grade A,2438
2024-03-31,Jagdalpur,Grade A,2439
2024-04-01,Jagdalpur,Grade A,2443
2024-04-02,Jagdalpur,Grade A,2469
2024-04-03,Jagdalpur,Grade A,2444
2024-04-04,Jagdalpur,Grade A,2445
2024-04-05,Jagdalpur,Grade A,2437
2024-04-06,Jagdalpur,Grade A,2450
2024-04-07,Jagdalpur,Grade A,2431
2024-04-08,Jagdalpur,Grade A,2434
2024-04-09,Jagdalpur,Grade A,2395
2024-04-10,Jagdalpur,Grade A,2367
2024-04-11,Jagdalpur,Grade A,2370
2024-04-12,Jagdalpur,Grade A,2381
2024-04-13,Jagdalpur,Grade A,2417
2024-04-14,Jagdalpur,Grade A,2401
2024-04-15,Jagdalpur,Grade A,2409
2024-04-16,Jagdalpur,Grade A,2386
2024-04-17,Jagdalpur,Grade A,2335
2024-04-18,Jagdalpur,Grade A,2321
2024-04-19,Jagdalpur,Grade A,2318
2024-04-20,Jagdalpur,Grade A,2309
2024-04-21,Jagdalpur,Grade A,2330
2024-04-22,Jagdalpur,Grade A,2297
2024-04-23,Jagdalpur,Grade A,2285
2024-04-24,Jagdalpur,Grade A,2290
2024-04-25,Jagdalpur,Grade A,2291
2024-04-26,Jagdalpur,Grade A,2324
2024-04-27,Jagdalpur,Grade A,2328
2024-04-28,Jagdalpur,Grade A,2335
2024-04-29,Jagdalpur,Grade A,2339
2024-04-30,Jagdalpur,Grade A,2334
2024-05-01,Jagdalpur,Grade A,2315
2024-05-02,Jagdalpur,Grade A,2324
2024-05-03,Jagdalpur,Grade A,2369
2024-05-04,Jagdalpur,Grade A,2375
2024-05-05,Jagdalpur,Grade A,2375
2024-05-06,Jagdalpur,Grade A,2388
2024-05-07,Jagdalpur,Grade A,2365
2024-05-08,Jagdalpur,Grade A,2385
2024-05-09,Jagdalpur,Grade A,2373
2024-05-10,Jagdalpur,Grade A,2389
2024-05-11,Jagdalpur,Grade A,2394
2024-05-12,Jagdalpur,Grade A,2397
2024-05-13,Jagdalpur,Grade A,2378
2024-05-14,Jagdalpur,Grade A,2397
2024-05-15,Jagdalpur,Grade A,2398
2024-05-16,Jagdalpur,Grade A,2387
2024-05-17,Jagdalpur,Grade A,2390
2024-05-18,Jagdalpur,Grade A,2348
2024-05-19,Jagdalpur,Grade A,2321
2024-05-20,Jagdalpur,Grade A,2316
2024-05-21,Jagdalpur,Grade A,2314
2024-05-22,Jagdalpur,Grade A,2314
2024-05-23,Jagdalpur,Grade A,2305
2024-05-24,Jagdalpur,Grade A,2301
2024-05-25,Jagdalpur,Grade A,2321
2024-05-26,Jagdalpur,Grade A,2320
2024-05-27,Jagdalpur,Grade A,2333
2024-05-28,Jagdalpur,Grade A,2340
2024-05-29,Jagdalpur,Grade A,2339
2024-05-30,Jagdalpur,Grade A,2347
2024-05-31,Jagdalpur,Grade A,2336
2024-06-01,Jagdalpur,Grade A,2345
2024-06-02,Jagdalpur,Grade A,2337
2024-06-03,Jagdalpur,Grade A,2331
2024-06-04,Jagdalpur,Grade A,2338
2024-06-05,Jagdalpur,Grade A,2338
2024-06-06,Jagdalpur,Grade A,2339
2024-06-07,Jagdalpur,Grade A,2342
2024-06-08,Jagdalpur,Grade A,2344
2024-06-09,Jagdalpur,Grade A,2350
2024-06-10,Jagdalpur,Grade A,2339
2024-06-11,Jagdalpur,Grade A,2364
2024-06-12,Jagdalpur,Grade A,2360
2024-06-13,Jagdalpur,Grade A,2372
2024-06-14,Jagdalpur,Grade A,2361
2024-06-15,Jagdalpur,Grade A,2364
2024-06-16,Jagdalpur,Grade A,2346
2024-06-17,Jagdalpur,Grade A,2327
2024-06-18,Jagdalpur,Grade A,2319
2024-06-19,Jagdalpur,Grade A,2292
2024-06-20,Jagdalpur,Grade A,2275
2024-06-21,Jagdalpur,Grade A,2295
2024-06-22,Jagdalpur,Grade A,2289
2024-06-23,Jagdalpur,Grade A,2258
2024-06-24,Jagdalpur,Grade A,2288
2024-06-25,Jagdalpur,Grade A,2285
2024-06-26,Jagdalpur,Grade A,2308
2024-06-27,Jagdalpur,Grade A,2316
2024-06-28,Jagdalpur,Grade A,2320
2024-06-29,Jagdalpur,Grade A,2290
2024-06-30,Jagdalpur,Grade A,2291
2024-07-01,Jagdalpur,Grade A,2273
2024-07-02,Jagdalpur,Grade A,2273
2024-07-03,Jagdalpur,Grade A,2297
2024-07-04,Jagdalpur,Grade A,2303
2024-07-05,Jagdalpur,Grade A,2291
2024-07-06,Jagdalpur,Grade A,2321
2024-07-07,Jagdalpur,Grade A,2330
2024-07-08,Jagdalpur,Grade A,2338
2024-07-09,Jagdalpur,Grade A,2336
2024-07-10,Jagdalpur,Grade A,2370
2024-07-11,Jagdalpur,Grade A,2361
2024-07-12,Jagdalpur,Grade A,2348
2024-07-13,Jagdalpur,Grade A,2373
2024-07-14,Jagdalpur,Grade A,2386
2024-07-15,Jagdalpur,Grade A,2370
2024-07-16,Jagdalpur,Grade A,2371
2024-07-17,Jagdalpur,Grade A,2383
2024-07-18,Jagdalpur,Grade A,2377
2024-07-19,Jagdalpur,Grade A,2369
2024-07-20,Jagdalpur,Grade A,2390
2024-07-21,Jagdalpur,Grade A,2383
2024-07-22,Jagdalpur,Grade A,2374
2024-07-23,Jagdalpur,Grade A,2361
2024-07-24,Jagdalpur,Grade A,2354
2024-07-25,Jagdalpur,Grade A,2345
2024-07-26,Jagdalpur,Grade A,2345
2024-07-27,Jagdalpur,Grade A,2326
2024-07-28,Jagdalpur,Grade A,2344
2024-07-29,Jagdalpur,Grade A,2366
2024-07-30,Jagdalpur,Grade A,2370
2024-07-31,Jagdalpur,Grade A,2383
2024-08-01,Jagdalpur,Grade A,2386
2024-08-02,Jagdalpur,Grade A,2384
2024-08-03,Jagdalpur,Grade A,2375
2024-08-04,Jagdalpur,Grade A,2375
2024-08-05,Jagdalpur,Grade A,2375
2024-08-06,Jagdalpur,Grade A,2387
2024-08-07,Jagdalpur,Grade A,2397
2024-08-08,Jagdalpur,Grade A,2423
2024-08-09,Jagdalpur,Grade A,2455
2024-08-10,Jagdalpur,Grade A,2468
2024-08-11,Jagdalpur,Grade A,2459
2024-08-12,Jagdalpur,Grade A,2454
2024-08-13,Jagdalpur,Grade A,2445
2024-08-14,Jagdalpur,Grade A,2411
2024-08-15,Jagdalpur,Grade A,2398
2024-08-16,Jagdalpur,Grade A,2394
2024-08-17,Jagdalpur,Grade A,2361
2024-08-18,Jagdalpur,Grade A,2371
2024-08-19,Jagdalpur,Grade A,2384
2024-08-20,Jagdalpur,Grade A,2354
2024-08-21,Jagdalpur,Grade A,2396
2024-08-22,Jagdalpur,Grade A,2413
2024-08-23,Jagdalpur,Grade A,2415
2024-08-24,Jagdalpur,Grade A,2437
2024-08-25,Jagdalpur,Grade A,2435
2024-08-26,Jagdalpur,Grade A,2417
2024-08-27,Jagdalpur,Grade A,2418
2024-08-28,Jagdalpur,Grade A,2413
2024-08-29,Jagdalpur,Grade A,2432
2024-08-30,Jagdalpur,Grade A,2411
2024-08-31,Jagdalpur,Grade A,2445
2024-09-01,Jagdalpur,Grade A,2449
2024-09-02,Jagdalpur,Grade A,2462
2024-09-03,Jagdalpur,Grade A,2443
2024-09-04,Jagdalpur,Grade A,2454
2024-09-05,Jagdalpur,Grade A,2472
2024-09-06,Jagdalpur,Grade A,2468
2024-09-07,Jagdalpur,Grade A,2501
2024-09-08,Jagdalpur,Grade A,2498
2024-09-09,Jagdalpur,Grade A,2507
2024-09-10,Jagdalpur,Grade A,2508
2024-09-11,Jagdalpur,Grade A,2527
2024-09-12,Jagdalpur,Grade A,2524
